,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Day_Perc_Change,Trend
162,AXISBANK,EQ,2018-01-05,559.9,561.05,566.0,556.7,564.3,563.25,560.87,3249056,1822289242.4,66423,1904898,58.63,0.598321128773005,Slight positive
163,AXISBANK,EQ,2018-01-08,563.25,565.8,568.0,562.45,563.45,565.45,564.97,3770339,2130123814.45,82634,2439703,64.71,0.39059032401242977,Slight or No change
164,AXISBANK,EQ,2018-01-09,565.45,564.0,573.0,563.0,564.1,565.3,567.76,4607504,2615956536.75,91955,2564442,55.66,-0.026527544433652128,Slight or No change
165,AXISBANK,EQ,2018-01-10,565.3,566.15,566.7,560.45,563.55,562.8,562.91,2411625,1357535163.6,42761,1092127,45.29,-0.44224305678400855,Slight or No change
166,AXISBANK,EQ,2018-01-11,562.8,562.0,563.15,553.55,559.5,558.75,558.37,2825941,1577915952.15,56560,999239,35.36,-0.7196162046908205,Slight negative
167,AXISBANK,EQ,2018-01-12,558.75,560.2,563.4,552.5,556.5,555.1,556.54,6013121,3346534205.35,64648,3734806,62.11,-0.6532438478747182,Slight negative
168,AXISBANK,EQ,2018-01-15,555.1,556.7,564.45,556.4,561.2,560.55,560.54,3943472,2210473553.5,78690,2016416,51.13,0.9818050801657208,Slight positive
169,AXISBANK,EQ,2018-01-16,560.55,562.95,566.9,555.8,561.2,563.2,561.66,5993564,3366322334.0,101529,3222165,53.76,0.47274997770048177,Slight or No change
170,AXISBANK,EQ,2018-01-17,563.2,564.05,589.3,561.0,587.8,585.2,575.03,8453944,4861288785.85,171384,3576554,42.31,3.90625,Among top gainers
171,AXISBANK,EQ,2018-01-18,585.2,596.0,597.15,578.6,584.0,584.8,590.67,9466991,5591909614.9,122502,5367287,56.69,-0.06835269993166193,Slight or No change
172,AXISBANK,EQ,2018-01-19,584.8,584.9,594.0,581.2,591.8,590.25,586.78,3897048,2286703028.1,74142,1991467,51.1,0.9319425444596519,Slight positive
173,AXISBANK,EQ,2018-01-22,590.25,595.95,621.75,583.15,611.3,611.55,607.42,21790443,13235965455.85,206129,5862132,26.9,3.608640406607355,Among top gainers
174,AXISBANK,EQ,2018-01-23,611.55,616.4,627.6,611.45,621.8,620.1,619.63,14286343,8852254747.1,182690,5329211,37.3,1.3980868285504267,Positive
175,AXISBANK,EQ,2018-01-24,620.1,621.9,621.9,606.3,608.1,607.95,613.13,6158610,3776009678.2,113856,3480447,56.51,-1.9593613933236553,Negative
176,AXISBANK,EQ,2018-01-25,607.95,610.0,619.25,598.6,614.75,616.1,614.06,6749846,4144830662.9,99985,3755122,55.63,1.3405707706225733,Positive
177,AXISBANK,EQ,2018-01-29,616.1,614.55,620.9,603.65,605.6,605.55,613.69,7017160,4306363380.0,88039,4897085,69.79,-1.7123843531894334,Negative
178,AXISBANK,EQ,2018-01-30,605.55,605.6,607.45,592.45,595.0,593.75,596.27,6447963,3844728785.6,119235,4439153,68.85,-1.948641730658074,Negative
179,AXISBANK,EQ,2018-01-31,593.75,589.3,596.0,587.15,593.6,593.6,591.57,7108060,4204893323.1,141039,4785849,67.33,-0.025263157894728216,Slight or No change
180,AXISBANK,EQ,2018-02-01,593.6,593.6,610.0,586.1,592.45,592.8,597.28,7839731,4682507866.9,106898,3546561,45.24,-0.13477088948787852,Slight or No change
181,AXISBANK,EQ,2018-02-02,592.8,587.8,587.8,561.3,565.0,564.9,574.72,6185174,3554724850.65,59876,3383987,54.71,-4.706477732793523,Among top losers
182,AXISBANK,EQ,2018-02-05,564.9,551.1,568.65,547.5,566.15,566.25,558.23,9318595,5201898676.1,84854,5470364,58.7,0.23898035050451405,Slight or No change
183,AXISBANK,EQ,2018-02-06,566.25,543.0,577.05,534.0,565.05,563.7,546.48,13938327,7617079383.5,130833,7636640,54.79,-0.45033112582780754,Slight or No change
184,AXISBANK,EQ,2018-02-07,563.7,568.0,574.65,556.0,558.65,559.35,566.01,7679830,4346838428.5,99330,4078244,53.1,-0.7716870675891441,Slight negative
185,AXISBANK,EQ,2018-02-08,559.35,562.8,576.9,559.7,570.0,568.45,570.01,5816886,3315665411.65,92355,2794126,48.03,1.6268883525520694,Positive
186,AXISBANK,EQ,2018-02-09,568.45,559.9,561.95,550.4,558.05,557.55,555.89,5865587,3260634336.85,67074,2514416,42.87,-1.91749494238721,Negative
187,AXISBANK,EQ,2018-02-12,557.55,563.7,568.0,560.35,562.6,564.2,564.12,4765319,2688214842.25,52010,2653218,55.68,1.1927181418706967,Positive
188,AXISBANK,EQ,2018-02-14,564.2,565.0,565.85,540.1,541.8,543.9,549.08,6478108,3557014143.95,80356,3102459,47.89,-3.5980148883374863,Among top losers
189,AXISBANK,EQ,2018-02-15,543.9,534.75,554.8,531.35,543.7,543.7,543.53,11593643,6301534721.25,100722,4095375,35.32,-0.03677146534287745,Slight or No change
190,AXISBANK,EQ,2018-02-16,543.7,547.05,548.6,535.0,538.75,537.85,539.56,3910503,2109950927.1,58185,1060318,27.11,-1.0759610079087767,Negative
191,AXISBANK,EQ,2018-02-19,537.85,537.85,544.95,527.5,541.75,540.55,533.99,4251723,2270377956.4,56866,1420617,33.41,0.5019986985218772,Slight positive
192,AXISBANK,EQ,2018-02-20,540.55,542.0,548.05,529.4,530.7,531.7,540.04,3395183,1833522628.5,56937,898657,26.47,-1.6372213486263831,Negative
193,AXISBANK,EQ,2018-02-21,531.7,534.0,538.5,524.4,536.0,535.8,531.37,4638382,2464681322.45,62749,1971817,42.51,0.7711115290577331,Slight positive
194,AXISBANK,EQ,2018-02-22,535.8,533.0,533.75,527.5,529.2,530.25,530.37,7808359,4141357704.9,89927,5272318,67.52,-1.0358342665173437,Negative
195,AXISBANK,EQ,2018-02-23,530.25,527.0,538.9,525.55,537.5,536.65,533.8,3888629,2075756240.45,55264,1517831,39.03,1.2069778406412102,Positive
196,AXISBANK,EQ,2018-02-26,536.65,541.1,554.4,539.0,550.0,552.3,548.09,5297794,2903644096.85,96778,2124203,40.1,2.916239634771256,Positive
197,AXISBANK,EQ,2018-02-27,552.3,551.6,551.6,536.15,539.5,538.4,543.06,4136383,2246284235.85,54454,1563836,37.81,-2.51674814412457,Negative
198,AXISBANK,EQ,2018-02-28,538.4,534.0,536.5,520.0,526.7,528.75,528.11,6626661,3499601151.7,102972,2576056,38.87,-1.792347696879637,Negative
199,AXISBANK,EQ,2018-03-01,528.75,524.0,535.55,522.0,526.65,525.75,529.37,9827510,5202366026.0,80903,5956431,60.61,-0.5673758865248235,Slight negative
200,AXISBANK,EQ,2018-03-05,525.75,524.0,528.95,521.3,524.55,524.55,524.79,6766199,3550854046.95,78220,3828015,56.58,-0.2282453637660553,Slight or No change
201,AXISBANK,EQ,2018-03-06,524.55,526.0,530.65,511.2,512.5,517.35,524.45,12240160,6419343386.15,124317,6878695,56.2,-1.3726050900771947,Negative
202,AXISBANK,EQ,2018-03-07,517.35,510.9,517.9,507.55,515.2,512.65,512.17,10428057,5340935464.4,125638,5662399,54.3,-0.9084758867304643,Slight negative
203,AXISBANK,EQ,2018-03-08,512.65,518.45,523.95,507.45,521.15,520.55,514.86,8483978,4368098074.2,82839,4917197,57.96,1.5410123866185454,Positive
204,AXISBANK,EQ,2018-03-09,520.55,522.45,522.55,503.0,507.0,505.35,513.43,4955525,2544330900.8,65345,2241755,45.24,-2.9199884737296955,Negative
205,AXISBANK,EQ,2018-03-12,505.35,510.6,521.95,505.3,518.6,519.2,510.91,5283334,2699288020.2,63422,2341902,44.33,2.7406747798555564,Positive
206,AXISBANK,EQ,2018-03-13,519.2,517.1,534.95,514.65,531.2,531.5,529.39,7846232,4153683863.15,79834,4159938,53.02,2.3690292758089315,Positive
207,AXISBANK,EQ,2018-03-14,531.5,528.95,538.0,522.5,537.45,536.15,527.9,4976540,2627107173.65,61875,2278029,45.78,0.8748824082784434,Slight positive
208,AXISBANK,EQ,2018-03-15,536.15,535.2,539.2,528.25,530.0,529.65,533.5,3932830,2098147902.4,46912,1675493,42.6,-1.2123472908700972,Negative
209,AXISBANK,EQ,2018-03-16,529.65,530.9,532.9,520.5,524.75,522.6,525.37,12146623,6381458832.7,76552,9884518,81.38,-1.3310676862078652,Negative
210,AXISBANK,EQ,2018-03-19,522.6,522.6,526.0,517.05,522.1,519.45,520.31,4656613,2422887363.5,77927,2508757,53.88,-0.6027554535017132,Slight negative
211,AXISBANK,EQ,2018-03-20,519.45,509.0,525.0,509.0,523.0,521.1,518.11,5398111,2796830551.65,55384,1961367,36.33,0.3176436615651035,Slight or No change
212,AXISBANK,EQ,2018-03-21,521.1,523.0,532.5,522.5,525.8,526.3,528.27,5518826,2915446908.2,99641,3163221,57.32,0.9978890807906149,Slight positive
213,AXISBANK,EQ,2018-03-22,526.3,522.6,525.9,516.75,518.5,518.2,520.87,7194256,3747257474.8,115898,4733860,65.8,-1.5390461713851278,Negative
214,AXISBANK,EQ,2018-03-23,518.2,509.5,510.25,496.0,498.25,499.5,500.81,29385110,14716300161.25,128073,24333910,82.81,-3.608645310690861,Among top losers
215,AXISBANK,EQ,2018-03-26,499.5,499.0,509.3,495.2,508.05,507.3,502.15,9498614,4769689229.85,84152,6051911,63.71,1.561561561561553,Positive
216,AXISBANK,EQ,2018-03-27,507.3,512.3,522.55,509.05,514.95,512.2,516.39,6423140,3316827454.8,57201,2791137,43.45,0.9658978907943983,Slight positive
217,AXISBANK,EQ,2018-03-28,512.2,512.9,512.9,501.6,510.55,510.5,508.17,10980960,5580173065.4,111873,6711220,61.12,-0.3319016009371456,Slight or No change
218,AXISBANK,EQ,2018-04-02,510.5,506.75,508.5,492.2,499.3,499.05,498.55,7120498,3549905658.7,112010,2173809,30.53,-2.2428991185112657,Negative
219,AXISBANK,EQ,2018-04-03,499.05,494.0,506.0,493.7,502.0,501.55,499.31,6053789,3022708508.3,92038,1849980,30.56,0.5009518084360343,Slight positive
220,AXISBANK,EQ,2018-04-04,501.55,504.5,504.5,490.25,491.95,492.25,496.99,6047813,3005731966.6,66163,1706316,28.21,-1.8542518193599866,Negative
221,AXISBANK,EQ,2018-04-05,492.25,498.4,504.65,495.2,502.9,503.1,499.36,6682587,3337037554.95,53528,2996912,44.85,2.204164550533272,Positive
222,AXISBANK,EQ,2018-04-06,503.1,502.95,502.95,495.2,498.75,500.2,498.9,3812133,1901889025.45,43750,936810,24.57,-0.576426157821508,Slight negative
223,AXISBANK,EQ,2018-04-09,500.2,502.2,522.0,501.2,517.4,519.3,515.25,8708770,4487150481.3,97950,2798268,32.13,3.8184726109556033,Among top gainers
224,AXISBANK,EQ,2018-04-10,519.3,523.0,549.7,521.4,547.5,546.15,538.72,21689156,11684273812.8,190731,6069270,27.98,5.170421721548246,Among top gainers
225,AXISBANK,EQ,2018-04-11,546.15,550.1,551.0,534.0,540.0,539.8,539.64,9261807,4998046106.35,96508,1359069,14.67,-1.162684244255241,Negative
226,AXISBANK,EQ,2018-04-12,539.8,537.3,550.0,534.85,546.1,548.75,544.02,8021652,4363920868.75,71391,2249882,28.05,1.658021489440542,Positive
227,AXISBANK,EQ,2018-04-13,548.75,550.0,555.55,535.75,543.5,542.55,546.72,8788919,4805072053.55,82524,1377306,15.67,-1.1298405466970474,Negative
228,AXISBANK,EQ,2018-04-16,542.55,541.5,543.8,530.35,542.9,542.4,536.51,6418203,3443456917.55,63917,1589477,24.77,-0.027647221454241144,Slight or No change
229,AXISBANK,EQ,2018-04-17,542.4,544.95,544.95,530.25,532.45,532.4,535.26,5541004,2965896231.2,70846,1965493,35.47,-1.8436578171091456,Negative
230,AXISBANK,EQ,2018-04-18,532.4,535.5,535.5,516.5,517.7,518.25,526.14,7131174,3752007708.45,76698,2725789,38.22,-2.6577761081893247,Negative
231,AXISBANK,EQ,2018-04-19,518.25,521.0,521.45,509.1,514.4,512.9,511.88,10559623,5405241559.45,71717,6646075,62.94,-1.032320308731316,Negative
232,AXISBANK,EQ,2018-04-20,512.9,513.5,513.85,503.0,506.9,505.7,507.32,4437940,2251470255.35,52472,1700797,38.32,-1.4037824137258736,Negative
233,AXISBANK,EQ,2018-04-23,505.7,508.4,511.2,500.0,506.85,506.2,506.47,4766412,2414025792.6,64889,1177916,24.71,0.09887284951552999,Slight or No change
234,AXISBANK,EQ,2018-04-24,506.2,506.0,514.75,503.35,507.75,504.85,507.51,4564259,2316415190.35,55541,1381793,30.27,-0.2666930067167006,Slight or No change
235,AXISBANK,EQ,2018-04-25,504.85,506.0,506.0,496.3,497.4,498.4,500.61,4608455,2307048190.1,70727,1554043,33.72,-1.2776072100624036,Negative
236,AXISBANK,EQ,2018-04-26,498.4,496.75,501.05,483.3,490.9,493.75,492.53,14919977,7348545170.85,126267,9248954,61.99,-0.9329855537720699,Slight negative
237,AXISBANK,EQ,2018-04-27,493.75,481.25,543.1,481.25,540.0,539.2,522.41,58859461,30748720572.15,471549,10876060,18.48,9.20506329113926,Bull run
238,AXISBANK,EQ,2018-04-30,539.2,535.8,536.1,513.4,518.5,517.3,520.29,18357008,9550889152.45,166443,6322312,34.44,-4.061572700296756,Among top losers
239,AXISBANK,EQ,2018-05-02,517.3,518.5,527.95,515.4,524.85,523.75,521.0,25195767,13127115353.35,139798,18143773,72.01,1.2468586893485512,Positive
240,AXISBANK,EQ,2018-05-03,523.75,522.0,538.8,522.0,533.1,533.4,532.25,12001916,6388016683.65,121909,4006823,33.38,1.8424821002386516,Positive
241,AXISBANK,EQ,2018-05-04,533.4,533.9,533.9,519.05,522.25,520.3,524.42,5929870,3109742181.25,57867,1816191,30.63,-2.4559430071241173,Negative
242,AXISBANK,EQ,2018-05-07,520.3,523.75,537.9,523.0,536.1,536.1,531.8,6792091,3612042958.15,88312,2845627,41.9,3.036709590620812,Among top gainers
243,AXISBANK,EQ,2018-05-08,536.1,536.65,547.5,533.45,543.1,542.25,541.69,12028184,6515564184.0,149489,6965165,57.91,1.1471740346950199,Positive
244,AXISBANK,EQ,2018-05-09,542.25,543.1,549.65,537.05,548.5,548.5,546.13,7556830,4126996171.45,76571,3617869,47.88,1.152604887044717,Positive
245,AXISBANK,EQ,2018-05-10,548.5,548.5,554.0,542.95,546.05,547.65,548.17,11415139,6257459203.55,82471,6351740,55.64,-0.15496809480401996,Slight or No change
246,AXISBANK,EQ,2018-05-11,547.65,548.6,556.5,545.5,556.0,553.3,549.78,4960854,2727391379.6,73337,2353813,47.45,1.0316808180407255,Positive
247,AXISBANK,EQ,2018-05-14,553.3,551.2,558.9,547.55,551.1,551.9,552.28,4999526,2761121573.2,51388,2265523,45.31,-0.2530272908006448,Slight or No change
248,AXISBANK,EQ,2018-05-15,551.9,548.0,563.5,547.35,549.1,549.7,554.22,6752759,3742534996.95,84541,2614950,38.72,-0.3986229389381979,Slight or No change
249,AXISBANK,EQ,2018-05-16,549.7,545.0,552.75,541.05,549.0,550.0,546.56,9929095,5426822287.35,66724,5575224,56.15,0.05457522284881833,Slight or No change
250,AXISBANK,EQ,2018-05-17,550.0,550.0,553.0,536.5,537.25,539.45,545.52,8551787,4665205167.15,81469,5236859,61.24,-1.9181818181818078,Negative
251,AXISBANK,EQ,2018-05-18,539.45,536.8,540.7,528.5,535.0,532.9,534.93,7343619,3928337002.25,81655,3948741,53.77,-1.2141996477894268,Negative
252,AXISBANK,EQ,2018-05-21,532.9,535.0,537.8,521.85,528.0,526.85,527.01,4258800,2244445550.9,53676,1811516,42.54,-1.1352974291611861,Negative
253,AXISBANK,EQ,2018-05-22,526.85,528.4,533.5,520.65,522.8,523.3,527.76,4711540,2486575643.25,82226,2159460,45.83,-0.6738160766821766,Slight negative
254,AXISBANK,EQ,2018-05-23,523.3,522.0,528.2,519.4,519.8,520.25,522.91,4426060,2314436537.2,62173,1810352,40.9,-0.5828396713166373,Slight negative
255,AXISBANK,EQ,2018-05-24,520.25,521.7,537.0,521.1,535.45,534.45,527.79,5188026,2738210393.55,48808,2301197,44.36,2.7294569918308698,Positive
256,AXISBANK,EQ,2018-05-25,534.45,535.6,543.5,532.5,541.2,538.5,536.4,4588810,2461447505.35,111843,1950858,42.51,0.7577883805781616,Slight positive
257,AXISBANK,EQ,2018-05-28,538.5,541.7,548.0,540.95,547.0,546.15,544.83,5611936,3057562072.95,59866,3460966,61.67,1.4206128133704699,Positive
258,AXISBANK,EQ,2018-05-29,546.15,547.0,549.9,543.2,547.0,547.75,547.22,8015443,4386213770.15,82379,5156937,64.34,0.2929598095761321,Slight or No change
259,AXISBANK,EQ,2018-05-30,547.75,543.75,544.7,535.05,540.85,541.65,541.28,5919369,3204058786.25,63313,2712021,45.82,-1.1136467366499314,Negative
260,AXISBANK,EQ,2018-05-31,541.65,543.0,551.8,532.25,544.1,545.9,542.29,15652651,8488234972.55,147783,9377565,59.91,0.7846395273700679,Slight positive
261,AXISBANK,EQ,2018-06-01,545.9,543.0,544.3,532.85,538.55,536.65,538.51,4061137,2186959230.35,48366,1738262,42.8,-1.6944495328814813,Negative
262,AXISBANK,EQ,2018-06-04,536.65,539.55,541.95,531.25,537.55,537.05,535.59,4291186,2298324929.0,77376,1975223,46.03,0.07453647628807847,Slight or No change
263,AXISBANK,EQ,2018-06-05,537.05,534.65,536.0,524.25,530.65,530.9,531.53,5088506,2704716235.85,74141,2516518,49.45,-1.1451447723675567,Negative
264,AXISBANK,EQ,2018-06-06,530.9,530.0,533.8,526.6,532.0,531.4,531.34,5281259,2806168847.2,62433,3119912,59.08,0.09417969485778777,Slight or No change
265,AXISBANK,EQ,2018-06-07,531.4,533.8,550.0,532.15,542.75,542.4,544.38,6932191,3773734239.2,78717,2579837,37.22,2.0700037636432134,Positive
266,AXISBANK,EQ,2018-06-08,542.4,541.05,541.9,535.45,536.7,537.4,538.77,4627913,2493366097.85,47928,2629652,56.82,-0.9218289085545672,Slight negative
267,AXISBANK,EQ,2018-06-11,537.4,539.8,542.6,530.35,542.35,539.95,537.64,4095873,2202115545.7,69371,1465884,35.79,0.47450688500187965,Slight or No change
268,AXISBANK,EQ,2018-06-12,539.95,543.5,544.5,535.8,537.6,537.15,538.85,3320721,1789379912.05,60765,1816363,54.7,-0.5185665339383361,Slight negative
269,AXISBANK,EQ,2018-06-13,537.15,539.8,551.8,536.85,540.5,540.65,546.43,5924906,3237545331.0,84829,2515822,42.46,0.6515870799590484,Slight positive
270,AXISBANK,EQ,2018-06-14,540.65,539.8,539.8,531.0,531.7,532.0,533.59,3736633,1993812603.6,50195,1437784,38.48,-1.5999260149819672,Negative
271,AXISBANK,EQ,2018-06-15,532.0,527.8,534.65,516.1,531.2,528.75,525.85,7854953,4130561924.2,115212,3939759,50.16,-0.6109022556391008,Slight negative
272,AXISBANK,EQ,2018-06-18,528.75,530.25,531.0,521.45,522.5,522.55,524.44,3711213,1946293726.75,40391,1801355,48.54,-1.1725768321513064,Negative
273,AXISBANK,EQ,2018-06-19,522.55,522.15,524.4,514.4,517.4,517.2,517.92,6483110,3357730760.6,132111,3636109,56.09,-1.0238254712467532,Negative
274,AXISBANK,EQ,2018-06-20,517.2,520.75,527.4,517.15,519.05,519.1,522.73,4555002,2381022141.15,69421,1883842,41.36,0.36736272235111667,Slight or No change
275,AXISBANK,EQ,2018-06-21,519.1,521.25,522.0,511.1,512.75,513.05,515.37,4856050,2502675105.6,88478,1808036,37.23,-1.1654787131573974,Negative
276,AXISBANK,EQ,2018-06-22,513.05,513.0,527.8,510.55,524.8,525.65,519.25,5932446,3080432382.65,95555,2379685,40.11,2.4559009843095225,Positive
277,AXISBANK,EQ,2018-06-25,525.65,520.35,523.35,513.1,516.8,515.2,518.7,4882240,2532417684.95,63755,2611403,53.49,-1.988014838771035,Negative
278,AXISBANK,EQ,2018-06-26,515.2,516.5,518.7,512.05,512.85,514.2,515.14,4505122,2320783474.4,68051,2401783,53.31,-0.19409937888198447,Slight or No change
279,AXISBANK,EQ,2018-06-27,514.2,516.0,516.0,501.6,508.05,507.85,507.79,5659070,2873623135.25,82921,2801100,49.5,-1.2349280435628218,Negative
280,AXISBANK,EQ,2018-06-28,507.85,508.0,513.5,500.8,502.65,504.6,508.83,4854274,2469995935.2,57794,1737094,35.78,-0.6399527419513662,Slight negative
281,AXISBANK,EQ,2018-06-29,504.6,505.8,514.5,498.75,508.15,510.8,505.83,7747444,3918867362.95,72816,3781404,48.81,1.2286959968291766,Positive
282,AXISBANK,EQ,2018-07-02,510.8,510.75,513.8,503.0,511.2,512.25,508.2,6799910,3455735454.15,70535,3327084,48.93,0.2838684416601289,Slight or No change
283,AXISBANK,EQ,2018-07-03,512.25,512.9,519.9,509.25,512.0,511.55,515.67,6658467,3433544946.5,81007,2763239,41.5,-0.13665202537822552,Slight or No change
284,AXISBANK,EQ,2018-07-04,511.55,511.95,516.25,507.65,515.05,514.75,512.2,3893493,1994243263.45,42527,1354858,34.8,0.6255497996285886,Slight positive
285,AXISBANK,EQ,2018-07-05,514.75,514.0,517.85,509.0,511.8,511.0,511.87,2692462,1378183893.8,32112,883641,32.82,-0.7285089849441428,Slight negative
286,AXISBANK,EQ,2018-07-06,511.0,513.0,516.9,509.5,511.9,513.7,514.28,2706424,1391851521.2,56746,1209799,44.7,0.528375733855202,Slight positive
287,AXISBANK,EQ,2018-07-09,513.7,515.1,529.3,515.1,523.85,525.25,525.5,6295104,3308102238.35,103745,2444443,38.83,2.24839400428265,Positive
288,AXISBANK,EQ,2018-07-10,525.25,527.95,534.9,522.0,531.95,532.55,531.42,5281760,2806827862.1,95931,2283479,43.23,1.3898143741075675,Positive
289,AXISBANK,EQ,2018-07-11,532.55,532.4,542.35,530.8,537.4,536.55,537.4,6432494,3456792475.05,117103,2389529,37.15,0.7511031827997394,Slight positive
290,AXISBANK,EQ,2018-07-12,536.55,539.7,545.7,535.3,536.3,538.35,541.49,4128221,2235373254.45,77889,1358752,32.91,0.33547665641600055,Slight or No change
291,AXISBANK,EQ,2018-07-13,538.35,539.7,541.0,519.45,523.5,523.0,526.39,4169212,2194638520.65,68544,1504952,36.1,-2.8513049131605905,Negative
292,AXISBANK,EQ,2018-07-16,523.0,523.0,529.9,518.35,519.0,522.1,523.53,5032325,2634568771.0,56084,2727652,54.2,-0.17208413001911227,Slight or No change
293,AXISBANK,EQ,2018-07-17,522.1,521.7,539.85,519.0,537.8,537.9,530.15,4511522,2391775517.95,56601,1940406,43.01,3.026240183872808,Among top gainers
294,AXISBANK,EQ,2018-07-18,537.9,541.2,542.4,515.0,527.1,526.55,528.75,4954888,2619902402.35,63418,1601070,32.31,-2.110057631530027,Negative
295,AXISBANK,EQ,2018-07-19,526.55,528.05,537.4,518.4,526.55,526.8,530.16,5276418,2797350087.45,69699,2317158,43.92,0.047478871901995845,Slight or No change
296,AXISBANK,EQ,2018-07-20,526.8,526.8,536.45,525.0,533.7,533.7,532.22,2532288,1347725707.85,27820,955802,37.74,1.309794988610502,Positive
297,AXISBANK,EQ,2018-07-23,533.7,534.9,544.8,530.55,539.5,540.35,538.66,6009401,3237009714.85,79822,3280474,54.59,1.2460183623758558,Positive
298,AXISBANK,EQ,2018-07-24,540.35,541.05,548.9,538.05,548.05,546.1,543.38,6171893,3353662448.2,94544,2677386,43.38,1.0641251040991895,Positive
299,AXISBANK,EQ,2018-07-25,546.1,547.0,547.5,529.5,531.95,532.25,540.05,3341114,1804354396.7,84220,1397899,41.84,-2.5361655374473546,Negative
300,AXISBANK,EQ,2018-07-26,532.25,535.4,544.0,526.4,543.7,541.65,536.68,7920089,4250584829.75,94666,3418814,43.17,1.7660873649600672,Positive
301,AXISBANK,EQ,2018-07-27,541.65,543.2,555.0,537.25,551.35,553.25,550.73,7678597,4228870792.15,76677,3358128,43.73,2.1416043570571475,Positive
302,AXISBANK,EQ,2018-07-30,553.25,556.05,571.2,550.8,569.0,569.65,563.41,12949737,7295951105.3,143343,5308768,41.0,2.9643018526886555,Positive
303,AXISBANK,EQ,2018-07-31,569.65,582.0,584.45,548.0,548.2,550.4,564.27,21735293,12264664315.4,225410,6830057,31.42,-3.3792679715614837,Among top losers
304,AXISBANK,EQ,2018-08-01,550.4,550.5,555.5,538.25,542.3,545.15,544.52,6871812,3741839672.95,102770,1998623,29.08,-0.9538517441860517,Slight negative
305,AXISBANK,EQ,2018-08-02,545.15,545.25,551.3,539.0,545.0,547.25,545.0,6495837,3540214303.45,102553,2313461,35.61,0.3852150784187991,Slight or No change
306,AXISBANK,EQ,2018-08-03,547.25,546.5,578.55,545.75,575.5,574.75,564.49,15953749,9005780408.3,168418,6102237,38.25,5.025125628140703,Among top gainers
307,AXISBANK,EQ,2018-08-06,574.75,575.2,604.0,575.2,595.9,596.8,593.17,22629303,13423012393.4,219666,7137504,31.54,3.8364506307089874,Among top gainers
308,AXISBANK,EQ,2018-08-07,596.8,597.0,606.9,583.7,591.9,593.05,594.76,16424853,9768827549.2,174096,3659212,22.28,-0.6283512064343189,Slight negative
309,AXISBANK,EQ,2018-08-08,593.05,596.75,598.9,587.0,595.8,596.3,593.53,7138029,4236635938.65,111358,1476965,20.69,0.548014501306815,Slight positive
310,AXISBANK,EQ,2018-08-09,596.3,595.0,624.4,595.0,621.35,621.05,612.97,18227195,11172729779.9,208981,7171461,39.34,4.150595337917151,Among top gainers
311,AXISBANK,EQ,2018-08-10,621.05,621.3,623.9,611.25,616.7,615.5,616.85,16074351,9915449623.6,178129,8844961,55.03,-0.8936478544400495,Slight negative
312,AXISBANK,EQ,2018-08-13,615.5,612.0,616.0,602.6,605.5,604.9,610.0,8445677,5151861190.4,160582,4443360,52.61,-1.722177091795296,Negative
313,AXISBANK,EQ,2018-08-14,604.9,608.6,621.3,608.6,618.45,618.05,617.28,10225641,6312107418.8,181950,4157885,40.66,2.1739130434782483,Positive
314,AXISBANK,EQ,2018-08-16,618.05,614.9,635.0,611.25,625.3,623.45,627.11,18777302,11775510348.4,179185,9275095,49.4,0.873715718793,Slight positive
315,AXISBANK,EQ,2018-08-17,623.45,630.0,632.45,620.3,627.1,627.3,626.58,13411536,8403411446.95,229837,5973971,44.54,0.6175314780655805,Slight positive
316,AXISBANK,EQ,2018-08-20,627.3,630.0,630.6,622.1,625.0,624.4,626.06,6463139,4046339330.45,130432,3106291,48.06,-0.4622987406344592,Slight or No change
317,AXISBANK,EQ,2018-08-21,624.4,625.4,638.25,617.3,636.5,635.75,624.75,15522297,9697573611.1,142838,8727671,56.23,1.8177450352338198,Positive
318,AXISBANK,EQ,2018-08-23,635.75,644.65,644.65,628.55,634.0,631.75,635.8,12699837,8074517888.2,211720,5366345,42.26,-0.6291781360597715,Slight negative
319,AXISBANK,EQ,2018-08-24,631.75,638.05,643.4,634.0,638.5,639.9,638.46,15035968,9599936308.65,144038,6825918,45.4,1.2900672734467822,Positive
320,AXISBANK,EQ,2018-08-27,639.9,643.0,651.5,642.0,648.0,650.2,648.48,9819034,6367452024.05,161801,4140656,42.17,1.6096265041412927,Positive
321,AXISBANK,EQ,2018-08-28,650.2,652.0,662.8,642.0,659.35,660.05,652.68,9886447,6452664230.8,145178,4427072,44.78,1.5149184866194876,Positive
322,AXISBANK,EQ,2018-08-29,660.05,657.5,667.65,653.25,655.5,656.9,662.77,13329261,8834260471.6,158932,5634023,42.27,-0.47723657298689437,Slight or No change
323,AXISBANK,EQ,2018-08-30,656.9,661.85,661.85,643.05,649.55,649.75,649.69,14868623,9659951718.85,142466,7511061,50.52,-1.0884457299436767,Negative
324,AXISBANK,EQ,2018-08-31,649.75,649.5,653.5,641.25,649.3,649.25,648.14,10207700,6616008894.45,179155,5409092,52.99,-0.07695267410542384,Slight or No change
325,AXISBANK,EQ,2018-09-03,649.25,655.45,655.45,629.6,630.7,631.8,638.73,6494484,4148247645.2,88364,2447629,37.69,-2.687716596072398,Negative
